Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2017-07-11 10:00:00,2369,2370.8,2325.72,2348.86,1356.29,3185508.23,2348.7
2017-07-11 11:00:00,2344.31,2359.4,2339,2352.76,800.94,1880125.99,2347.39
2017-07-11 12:00:00,2351.56,2396.5,2351.56,2396.5,1353.91,3212677.7,2372.89
2017-07-11 13:00:00,2396.5,2399,2354.07,2367,1150.4,2739121.59,2381.02
2017-07-11 14:00:00,2365,2366.96,2335,2364.99,913.99,2153500.7,2356.15
2017-07-11 15:00:00,2364,2367,2342.37,2347,496.19,1169531.55,2357.04
2017-07-11 16:00:00,2347,2370,2340,2356.51,764.93,1801849.41,2355.56
2017-07-11 17:00:00,2359.99,2367.8,2345.81,2353.44,554.49,1307051.74,2357.21
2017-07-11 18:00:00,2353.67,2355.18,2330.06,2344.98,505.16,1183045.06,2341.94
2017-07-11 19:00:00,2345,2345,2309.77,2315.65,610.85,1420862.24,2326.05
2017-07-11 20:00:00,2315,2336.13,2300,2331.55,718.25,1664439.36,2317.37
2017-07-11 21:00:00,2329.99,2351.7,2324.74,2333.57,501.29,1173265.6,2340.49
2017-07-11 22:00:00,2335.44,2359.98,2326.83,2339.63,364.3,852266.47,2339.44
2017-07-11 23:00:00,2336.69,2340,2301.15,2305.98,765.06,1778078.88,2324.1
2017-07-12 00:00:00,2301.55,2312.39,2265,2284.91,873.94,1998398.67,2286.66
2017-07-12 01:00:00,2281.52,2296.28,2251,2264,404.96,918081.27,2267.12
2017-07-12 02:00:00,2264.01,2278.61,2239.54,2264.57,580.57,1310656.53,2257.53
2017-07-12 03:00:00,2259.4,2298.84,2254.16,2273.47,309.87,705889.46,2278.03
2017-07-12 04:00:00,2271.09,2327.1,2267,2318.33,482.48,1111816.52,2304.4
2017-07-12 05:00:00,2316.81,2326.98,2293.16,2306.63,343.12,792737.59,2310.41
2017-07-12 06:00:00,2305.25,2326.98,2301.52,2320.23,398.87,922206.01,2312.05
2017-07-12 07:00:00,2324.08,2324.08,2303.97,2318.23,263.92,610925,2314.8
2017-07-12 08:00:00,2318.33,2338.6,2305.15,2334.51,248.56,577356.13,2322.8
2017-07-12 09:00:00,2335,2359.5,2335,2346.74,546.36,1282954.98,2348.18
2017-07-12 10:00:00,2348.71,2353.9,2325.02,2348.61,648.62,1518627.87,2341.3
2017-07-12 11:00:00,2347.22,2383.07,2335.18,2373.67,785.34,1859174.85,2367.35
2017-07-12 12:00:00,2373.66,2378.54,2340,2354.78,612.82,1448761.78,2364.08
2017-07-12 13:00:00,2352.02,2361.5,2344.74,2350.63,265.46,625187.49,2355.09
2017-07-12 14:00:00,2351.99,2359.99,2347,2359.98,551.19,1297049.29,2353.16
2017-07-12 15:00:00,2359.98,2385.14,2350.45,2374.6,741.44,1757322.97,2370.14
2017-07-12 16:00:00,2371.98,2399.99,2371.97,2394.75,634.31,1514071.95,2386.96
2017-07-12 17:00:00,2394.73,2408.74,2381,2401,1026.5,2460677.13,2397.16
2017-07-12 18:00:00,2395.84,2401.89,2382.69,2399,636.36,1522324.58,2392.23
2017-07-12 19:00:00,2399,2408.84,2376.78,2385.22,819.19,1963182.46,2396.48
2017-07-12 20:00:00,2392.84,2400,2365.33,2373.97,489.71,1168434.48,2385.99
2017-07-12 21:00:00,2378.77,2378.8,2355.54,2364.29,557.07,1316289.5,2362.9
2017-07-12 22:00:00,2364.01,2383.49,2358.46,2376.83,315.12,747906.45,2373.43
2017-07-12 23:00:00,2377.79,2396,2356.89,2388,347.78,826222.63,2375.71
2017-07-13 00:00:00,2383.97,2397,2376.13,2385.16,424,1012554.49,2388.08
2017-07-13 01:00:00,2385.16,2396,2381.44,2393.01,221.42,529419.79,2391.03
2017-07-13 02:00:00,2393.01,2415.26,2390.34,2415.26,385.97,928257.84,2405.01
2017-07-13 03:00:00,2414.82,2425.16,2410.64,2415.75,387.17,937243.45,2420.75
2017-07-13 04:00:00,2415.75,2419.2,2388,2392.2,308.87,740435,2397.24
2017-07-13 05:00:00,2392.22,2396.07,2376.02,2389.98,249.82,595666.87,2384.36
2017-07-13 06:00:00,2386.12,2389.98,2374.69,2382.21,251.77,599560.08,2381.35
2017-07-13 07:00:00,2380.56,2382.21,2364.41,2371.64,250.42,593970.79,2371.87
2017-07-13 08:00:00,2367,2394.94,2362.18,2391,620.42,1479819.19,2385.21
2017-07-13 09:00:00,2391.01,2393.97,2385,2385,305.28,729190.34,2388.57
2017-07-13 10:00:00,2385,2390.23,2368.73,2383.88,356.78,849006.59,2379.64
2017-07-13 11:00:00,2379.14,2399.99,2374.11,2394.59,222.04,530436.29,2388.88
2017-07-13 12:00:00,2398.83,2403.99,2385,2388.99,188.34,451010.87,2394.66
2017-07-13 13:00:00,2385,2388.98,2351.99,2372,512.8,1213226.68,2365.89
2017-07-13 14:00:00,2371.99,2374.88,2356.19,2372.85,237.41,561446.82,2364.9
2017-07-13 15:00:00,2372.73,2372.73,2335.97,2344.93,660.17,1550087.7,2348.02
2017-07-13 16:00:00,2342,2361.26,2342,2353.99,495.61,1166215.18,2353.09
2017-07-13 17:00:00,2352.23,2357.98,2320.09,2325.43,563.74,1317563.24,2337.2
2017-07-13 18:00:00,2325.43,2342.88,2319.25,2338,564.25,1314387.99,2329.44
2017-07-13 19:00:00,2337.98,2347.4,2312.93,2347.23,371.77,864490.45,2325.35
2017-07-13 20:00:00,2347.32,2348.18,2332.23,2338.01,139.99,327219.87,2337.47
2017-07-13 21:00:00,2338.01,2348.44,2321.71,2339.47,314.73,735137.56,2335.78
2017-07-13 22:00:00,2339.47,2352.07,2338,2347.8,169.37,397247.31,2345.44
2017-07-13 23:00:00,2348.9,2350,2337.95,2339.99,227.71,534314.29,2346.48
2017-07-14 00:00:00,2340,2350,2321,2334.63,224.54,524329.27,2335.17
2017-07-14 01:00:00,2333.83,2334.92,2307.8,2310.48,241.81,560236.99,2316.84
2017-07-14 02:00:00,2313.01,2322.74,2307.46,2311.26,249.83,578336,2314.93
2017-07-14 03:00:00,2312.99,2327.6,2309,2319,256.67,595467.92,2320.02
2017-07-14 04:00:00,2319,2329.99,2318.01,2329.99,40.88,94966.55,2323.34
2017-07-14 05:00:00,2326.13,2334,2324,2331.65,52.53,122334.84,2328.94
2017-07-14 06:00:00,2330.35,2350,2322.61,2349.9,216.46,506847.99,2341.55
2017-07-14 07:00:00,2349.9,2357.84,2341.22,2349,160.39,377373.45,2352.81
2017-07-14 08:00:00,2349,2349.97,2336.7,2340.48,112.41,263299.57,2342.24
2017-07-14 09:00:00,2343.5,2345,2335.9,2337.5,214.02,501086.85,2341.32
2017-07-14 10:00:00,2337.5,2346,2327.06,2345.49,267.32,624721.63,2336.95
2017-07-14 11:00:00,2341.53,2344.92,2327.5,2330,144.98,338757.64,2336.53
2017-07-14 12:00:00,2328.68,2328.68,2251.04,2274.98,952.46,2185591.58,2294.67
2017-07-14 13:00:00,2274.98,2300,2269.12,2280.13,319.75,730499.06,2284.58
2017-07-14 14:00:00,2275.58,2285,2257,2282.01,786.4,1786664.31,2271.96
2017-07-14 15:00:00,2282.01,2293.16,2253,2259,622.98,1418231.59,2276.53
2017-07-14 16:00:00,2259,2266,2190.5,2205,1815.95,4031383.44,2219.99
2017-07-14 17:00:00,2205,2210,2179.62,2200,1415.96,3107995.02,2194.98
2017-07-14 18:00:00,2200,2220,2180,2220,683.98,1504116.91,2199.06
2017-07-14 19:00:00,2219.79,2225.3,2191.26,2199.9,999.99,2202240.53,2202.27
2017-07-14 20:00:00,2199.9,2199.9,2147.17,2152.87,1261.33,2732008.01,2165.98
2017-07-14 21:00:00,2157.98,2189.93,2140,2177.99,655.88,1420067.23,2165.13
2017-07-14 22:00:00,2174.7,2215.48,2162.55,2207.34,522.83,1144176.99,2188.44
2017-07-14 23:00:00,2200.99,2226,2200.99,2213.37,439.68,975519.75,2218.71
2017-07-15 00:00:00,2209.44,2219.99,2190.97,2202.33,273.96,603340.21,2202.28
2017-07-15 01:00:00,2200.54,2210,2167.36,2174,418.73,917860.17,2192.02
2017-07-15 02:00:00,2174,2174,2122.22,2122.36,836.85,1795315.2,2145.33
2017-07-15 03:00:00,2122.36,2149.71,2075,2094.17,1419,2989544.32,2106.79
2017-07-15 04:00:00,2094.15,2135.54,2069,2118.3,1052.62,2211599.64,2101.05
2017-07-15 05:00:00,2117.98,2132.71,2080.41,2083.84,460.97,971171.47,2106.79
2017-07-15 06:00:00,2083.87,2116.98,2079.07,2093.38,377.61,790627.01,2093.78
2017-07-15 07:00:00,2096.99,2096.99,2030,2047.98,861.99,1770997.72,2054.54
2017-07-15 08:00:00,2047.43,2076.26,2029.03,2043.44,681.18,1398682.94,2053.34
2017-07-15 09:00:00,2050,2087.89,2038.59,2071.27,691.98,1425116.74,2059.48
2017-07-15 10:00:00,2071.2,2096.78,2062,2075,427.28,888698.99,2079.87
2017-07-15 11:00:00,2072.51,2073.35,2041,2060.18,585,1203073.8,2056.55
2017-07-15 12:00:00,2058.26,2058.35,2005,2037,991.45,2006648.12,2023.96
2017-07-15 13:00:00,2037,2064.93,2008.12,2024,1112.86,2265571.86,2035.82
2017-07-15 14:00:00,2024.7,2025.99,1978,2010.66,2141.46,4288226.6,2002.47
2017-07-15 15:00:00,2010.66,2045.08,1993.01,2023.26,1571.42,3170532.59,2017.62
2017-07-15 16:00:00,2023.26,2076.74,2021.87,2050,1326.62,2721198.41,2051.22
2017-07-15 17:00:00,2049,2105,2049,2068.03,1301.68,2705444.48,2078.42
2017-07-15 18:00:00,2068.04,2093.94,2061,2067.99,314.06,651472.57,2074.35
2017-07-15 19:00:00,2068.15,2094.42,2065.02,2078,337.36,702493.94,2082.32
2017-07-15 20:00:00,2076.22,2084.42,1994.2,2005,764.64,1553139.9,2031.19
2017-07-15 21:00:00,2005,2046.72,1994.22,2023.7,344.35,697458.95,2025.46
2017-07-15 22:00:00,2021.83,2059.85,2010,2031.94,423.43,865020.28,2042.88
2017-07-15 23:00:00,2035.15,2050.44,1967.65,1970.51,1170.18,2333773.45,1994.38
2017-07-16 00:00:00,1970.51,1997.35,1960,1962.71,815.31,1607611.09,1971.77
2017-07-16 01:00:00,1962.71,2000.28,1947,1983,1303.32,2584128.47,1982.73
2017-07-16 02:00:00,1983.01,2030,1983.01,2009.01,347.01,698417.35,2012.67
2017-07-16 03:00:00,2015.16,2044.44,2009.4,2018.96,263.7,535162.76,2029.44
2017-07-16 04:00:00,2013.81,2030.15,1996.85,1996.85,260.31,522566.84,2007.46
2017-07-16 05:00:00,1997.08,2022.92,1994.95,1996.49,253.26,508001.4,2005.87
2017-07-16 06:00:00,1996.49,2001.67,1968,2001.56,772.54,1531797.42,1982.81
2017-07-16 07:00:00,1998.97,1998.97,1966.01,1982.4,354.51,701911.68,1979.95
2017-07-16 08:00:00,1982.4,1999.41,1952,1986.52,863.1,1701456.75,1971.33
2017-07-16 09:00:00,1986.52,1988.37,1918.01,1929.83,1148.69,2231923.81,1943.02
2017-07-16 10:00:00,1922.23,1945,1910.19,1920.24,1023.18,1969987.35,1925.35
2017-07-16 11:00:00,1920.24,1920.68,1863.04,1873.22,2097.92,3974158.31,1894.34
2017-07-16 12:00:00,1873.22,1889.99,1840,1841.02,2269.08,4220287.66,1859.91
2017-07-16 13:00:00,1840.01,1938.97,1830,1913.48,2965.61,5595296.59,1886.73
2017-07-16 14:00:00,1902,1919.95,1858.4,1892.36,1542.33,2911224.84,1887.55
2017-07-16 15:00:00,1892.42,1930,1890.02,1908.61,2045.69,3923936.97,1918.14
2017-07-16 16:00:00,1901.52,1960,1901.52,1959.99,1165.65,2257692.03,1936.85
2017-07-16 17:00:00,1955.5,1960,1926.09,1943.58,617.2,1198358.9,1941.61
2017-07-16 18:00:00,1943.58,1943.58,1897.44,1917.62,821.66,1570316.44,1911.15
2017-07-16 19:00:00,1917.5,1917.5,1858.32,1866.02,1252.17,2353161.53,1879.27
2017-07-16 20:00:00,1869.98,1919,1856,1878.21,1012.88,1905162.12,1880.93
2017-07-16 21:00:00,1875,1909.11,1850.93,1899.99,966.42,1811555.64,1874.5
2017-07-16 22:00:00,1899.94,1941,1880,1941,619.63,1188054.19,1917.35
2017-07-16 23:00:00,1941,1960.09,1901,1917.63,781.53,1508312.1,1929.95
2017-07-17 00:00:00,1917.72,1949.81,1910.57,1943.52,605.33,1168234.83,1929.9
2017-07-17 01:00:00,1943.53,1984.98,1934.51,1983.95,1327.1,2603679.4,1961.94
2017-07-17 02:00:00,1984.53,1984.98,1952.3,1961.76,384.64,757680.15,1969.85
2017-07-17 03:00:00,1961.76,1964.79,1936.01,1961.26,566.7,1104606.62,1949.19
2017-07-17 04:00:00,1961.26,1990,1956.91,1988.07,314.82,621723.36,1974.87
2017-07-17 05:00:00,1988.07,2000,1970.5,1996,506.34,1007730.68,1990.23
2017-07-17 06:00:00,1995.99,2030,1990.2,2026.39,862.31,1737382.62,2014.81
2017-07-17 07:00:00,2026.68,2099,2026.68,2066.53,1788.67,3702212.16,2069.82
2017-07-17 08:00:00,2066.53,2093.1,2058.02,2063,807.34,1675286.09,2075.06
2017-07-17 09:00:00,2063.13,2087.52,2035.98,2070,1060.48,2181506.19,2057.1
2017-07-17 10:00:00,2066,2070.66,2013.03,2033.52,517.82,1057705.86,2042.6
2017-07-17 11:00:00,2032,2049.36,2006,2014.46,655.14,1327955.95,2026.98
2017-07-17 12:00:00,2014.46,2020,1976.17,2004,1564.53,3128528.06,1999.67
2017-07-17 13:00:00,2004,2030,1999.37,2015.41,974.92,1965827.96,2016.41
2017-07-17 14:00:00,2017.84,2077.89,2013.6,2073.11,1367.72,2795822.28,2044.14
2017-07-17 15:00:00,2077.86,2087.75,2046,2046.03,1212.29,2513486.12,2073.33
2017-07-17 16:00:00,2046.01,2076.8,2046.01,2071.26,870.1,1795297.85,2063.32
2017-07-17 17:00:00,2070.84,2137.97,2059.02,2122.96,1711.47,3610905.43,2109.83
2017-07-17 18:00:00,2122.95,2152,2116.14,2137,1540.46,3296077.5,2139.68
2017-07-17 19:00:00,2137,2149.37,2102.34,2123.24,1052.64,2236675.13,2124.82
2017-07-17 20:00:00,2123.23,2181.5,2123.23,2167.83,1646.49,3558639.63,2161.34
2017-07-17 21:00:00,2165.89,2194.33,2140,2154.57,1819.77,3956194.88,2174.01
2017-07-17 22:00:00,2154.58,2208.98,2154.58,2208.95,1034.65,2252354.13,2176.92
2017-07-17 23:00:00,2208.96,2229.97,2188.66,2226,2256.78,5001925.46,2216.4
2017-07-18 00:00:00,2226,2229.97,2187.12,2208,1109.87,2453436.31,2210.56
2017-07-18 01:00:00,2206.98,2214.99,2164,2206.7,822.1,1795803.05,2184.42
2017-07-18 02:00:00,2206.7,2218.88,2188,2206.07,560.61,1234895.45,2202.77
2017-07-18 03:00:00,2207,2207,2170.33,2182.99,846.96,1854529.03,2189.64
2017-07-18 04:00:00,2179.07,2225,2170.12,2225,1045.43,2289789.6,2190.28
2017-07-18 05:00:00,2222.84,2285.7,2198.34,2251.51,1186.59,2659160.23,2241.02
2017-07-18 06:00:00,2252.72,2289,2240.66,2259,839.34,1898849.56,2262.32
2017-07-18 07:00:00,2259.92,2296.99,2256.96,2266.91,967.49,2210769.29,2285.05
2017-07-18 08:00:00,2266.5,2300,2242.06,2249.82,1459.94,3316651.52,2271.77
2017-07-18 09:00:00,2242.07,2257.41,2220.15,2257.4,572.96,1283274.13,2239.72
2017-07-18 10:00:00,2257.42,2264.63,2219.73,2251.99,409.76,919438.93,2243.83
2017-07-18 11:00:00,2251.99,2326.27,2246.5,2300,2386.13,5479834.69,2296.53
2017-07-18 12:00:00,2300.01,2318.86,2283.06,2304,1075.8,2475511.73,2301.09
2017-07-18 13:00:00,2304,2327,2289.17,2327,1224.63,2827327.93,2308.73
2017-07-18 14:00:00,2327.07,2374.78,2316.32,2370.5,2006.12,4699496.96,2342.58
2017-07-18 15:00:00,2370.5,2373.46,2337.8,2351.69,993.4,2337328.59,2352.85
2017-07-18 16:00:00,2351.69,2357.9,2280,2300.5,1521.51,3520385.94,2313.74
2017-07-18 17:00:00,2302,2340,2282,2327.14,729.68,1689517.15,2315.43
2017-07-18 18:00:00,2336.72,2358.79,2326.11,2339.03,572.08,1341882.75,2345.63
2017-07-18 19:00:00,2340,2370,2339.01,2359.95,727.3,1713461.74,2355.92
2017-07-18 20:00:00,2359.97,2392,2340.97,2353.28,1069.69,2537029.35,2371.73
2017-07-18 21:00:00,2351,2366.18,2334.03,2354,1157.58,2724311.02,2353.45
2017-07-18 22:00:00,2354.03,2358.4,2265.77,2287.98,1365.99,3149847.17,2305.91
2017-07-18 23:00:00,2286.01,2315.89,2280,2303.71,553.53,1271464.96,2297.03
2017-07-19 00:00:00,2308.82,2309.18,2232.5,2263.42,829.49,1880603.21,2267.19
2017-07-19 01:00:00,2263.43,2296.75,2240,2273.63,401.92,909963.45,2264.01
2017-07-19 02:00:00,2277.55,2285.57,2257,2285.57,315.36,715011.32,2267.31
2017-07-19 03:00:00,2286.24,2350.71,2277.4,2347.97,686.56,1601669.78,2332.88
2017-07-19 04:00:00,2347.97,2347.99,2301.77,2323.97,393.23,915462.65,2328.05
2017-07-19 05:00:00,2323.97,2353.91,2318.77,2343.14,549.24,1284697.22,2339.04
2017-07-19 06:00:00,2349.02,2368.47,2340,2350,728.63,1718470.21,2358.5
2017-07-19 07:00:00,2343.44,2402.5,2343.43,2377.1,1327.66,3154512.09,2376
2017-07-19 08:00:00,2377.1,2400,2365.64,2379.16,451.29,1076538.38,2385.45
2017-07-19 09:00:00,2379.01,2379.01,2350,2364.5,500.64,1182187.88,2361.36
2017-07-19 10:00:00,2356.63,2384.13,2355,2358.68,461.02,1092708.78,2370.21
2017-07-19 11:00:00,2357.67,2369,2332.97,2347.99,564.44,1326627.5,2350.33
2017-07-19 12:00:00,2344.1,2344.1,2305,2329,528.48,1227382.83,2322.48
2017-07-19 13:00:00,2328.4,2330,2281.15,2291.79,937.53,2156666.13,2300.37
2017-07-19 14:00:00,2291.82,2351,2286.98,2339.01,969.52,2248663.84,2319.37
2017-07-19 15:00:00,2339.01,2352.84,2305.24,2315.9,996.93,2320755.75,2327.9
2017-07-19 16:00:00,2315.9,2323.66,2273,2302.05,769.05,1766436.67,2296.9
2017-07-19 17:00:00,2300,2310.93,2284.04,2284.04,603.22,1388299.03,2301.46
2017-07-19 18:00:00,2284.04,2287.59,2270,2286.48,699,1592984.17,2278.95
2017-07-19 19:00:00,2286.48,2290,2227,2234.99,1249.14,2817680.47,2255.69
2017-07-19 20:00:00,2227,2265,2223,2263.79,1329.22,2977790.45,2240.25
2017-07-19 21:00:00,2261.88,2292.07,2238.66,2260.21,875.77,1983770.41,2265.18
2017-07-19 22:00:00,2263.34,2288.17,2259,2271.7,443.61,1007886.43,2272.01
2017-07-19 23:00:00,2269.01,2279.83,2242,2265.21,398.93,901678.22,2260.26
2017-07-20 00:00:00,2265.51,2285.87,2265.51,2280.01,129.46,295307.91,2281.07
2017-07-20 01:00:00,2281,2329.87,2279,2306.67,364.24,840761.27,2308.24
2017-07-20 02:00:00,2306.67,2344.99,2289.22,2336.67,758.71,1755516.96,2313.81
2017-07-20 03:00:00,2336.67,2344.29,2323.64,2324.99,215.43,502116.06,2330.75
2017-07-20 04:00:00,2324.99,2344.07,2316.43,2326.49,345.71,805623.63,2330.36
2017-07-20 05:00:00,2321.76,2355.78,2319.38,2351.01,488.33,1142282.81,2339.17
2017-07-20 06:00:00,2355.77,2359.68,2321.64,2330.99,363.23,849758.13,2339.42
2017-07-20 07:00:00,2325.02,2329.85,2303.2,2317.41,362.66,839513.78,2314.9
2017-07-20 08:00:00,2320.71,2336.71,2316.39,2331.01,342.33,795957.32,2325.12
2017-07-20 09:00:00,2335.49,2335.49,2304.96,2329,307.09,712113.32,2318.87
2017-07-20 10:00:00,2326.77,2352.11,2326.77,2340.98,372.69,872031.58,2339.8
2017-07-20 11:00:00,2336.78,2471.26,2336.78,2463.98,2395.54,5781506.41,2413.45
2017-07-20 12:00:00,2461.92,2556,2450.02,2520,3340.9,8416477.45,2519.23
2017-07-20 13:00:00,2523.98,2611,2515.01,2604.99,2116.14,5434203.08,2567.97
2017-07-20 14:00:00,2608.1,2628.67,2558,2575,2769.86,7207935.61,2602.27
2017-07-20 15:00:00,2575.06,2665.99,2575,2619.17,2121.15,5580903.48,2631.07
2017-07-20 16:00:00,2619.17,2675,2563.2,2568.16,1724.04,4549614.41,2638.93
2017-07-20 17:00:00,2586.44,2638,2567.63,2598,1314.04,3429085.62,2609.58
2017-07-20 18:00:00,2596.49,2650.01,2560,2649.68,1383.03,3598684.7,2602.03
2017-07-20 19:00:00,2649.97,2680,2630,2648.87,1326.28,3526774.93,2659.14
2017-07-20 20:00:00,2648.87,2731,2644.01,2731,1434.42,3870181.78,2698.07
2017-07-20 21:00:00,2731,2770,2696,2753.92,1777.47,4868900.61,2739.23
2017-07-20 22:00:00,2748.01,2835,2740.98,2834.01,1809.04,5036434.28,2784.03
2017-07-20 23:00:00,2834.98,2938,2709,2875.03,3428.08,9677053.1,2822.88
2017-07-21 00:00:00,2880,2887.45,2670,2752.95,2144.64,5950883.56,2774.77
2017-07-21 01:00:00,2765.96,2826.98,2733.92,2818.01,960.37,2670251.81,2780.43
2017-07-21 02:00:00,2824,2824.5,2700.01,2727.01,839.38,2311183.53,2753.43
2017-07-21 03:00:00,2727,2727.02,2656,2718.61,908.18,2436791.3,2683.15
2017-07-21 04:00:00,2718.61,2775.99,2680,2757.22,1227.16,3346668.27,2727.15
2017-07-21 05:00:00,2757.23,2800,2729.27,2791.97,578.8,1601143.56,2766.3
2017-07-21 06:00:00,2791.88,2800,2738.67,2759.46,745.43,2067983.93,2774.22
2017-07-21 07:00:00,2759.46,2767.99,2710.66,2754.67,643.81,1765669.17,2742.53
2017-07-21 08:00:00,2754.67,2757,2675,2695.02,937.97,2550304.35,2718.96
2017-07-21 09:00:00,2700.21,2752.26,2695.01,2731.68,672.94,1836035.34,2728.38
2017-07-21 10:00:00,2731.66,2737.01,2670,2674.01,945.39,2559357.54,2707.2
2017-07-21 11:00:00,2674.01,2763.99,2667,2757.99,1124.72,3065207.05,2725.3
2017-07-21 12:00:00,2755.73,2801,2745.02,2795,1144.14,3168664.18,2769.48
2017-07-21 13:00:00,2795,2798,2750.01,2760.02,844.5,2345731.57,2777.65
2017-07-21 14:00:00,2760.02,2775.37,2724.92,2745.04,712.55,1960744.94,2751.73
2017-07-21 15:00:00,2749,2756.12,2715.24,2717.97,606.03,1660725.83,2740.34
2017-07-21 16:00:00,2715.27,2743.24,2700,2728.68,725.94,1972334.81,2716.92
2017-07-21 17:00:00,2724.98,2725,2675.02,2682.99,644.78,1736276.29,2692.84
2017-07-21 18:00:00,2680,2714.79,2627.96,2630.01,834.75,2231124.18,2672.81
2017-07-21 19:00:00,2630.01,2652.95,2614,2629,1209.41,3185226.42,2633.7
2017-07-21 20:00:00,2629,2656,2611.39,2635.14,522.97,1375507.43,2630.18
2017-07-21 21:00:00,2635.11,2655.89,2619,2640,536.81,1415761.68,2637.37
2017-07-21 22:00:00,2636.95,2707,2621.1,2707,660.32,1763008.43,2669.94
2017-07-21 23:00:00,2708.53,2712.87,2651.96,2670,553.16,1479770.17,2675.13
2017-07-22 00:00:00,2667.01,2698.65,2644.59,2664.51,295.71,790088.82,2671.83
2017-07-22 01:00:00,2664.51,2718.86,2664.39,2703.47,253.05,681757.1,2694.15
2017-07-22 02:00:00,2703.53,2744,2691,2724.95,411.09,1119869.41,2724.16
2017-07-22 03:00:00,2725.76,2735.55,2701.24,2710.29,191.58,521097.84,2720.06
2017-07-22 04:00:00,2710.14,2716.95,2697.99,2710.79,115.62,312958.21,2706.8
2017-07-22 05:00:00,2710.74,2749.9,2706.03,2749.65,235.47,644038.23,2735.17
2017-07-22 06:00:00,2744.48,2759.33,2740.36,2750.17,357.54,982730.25,2748.59
2017-07-22 07:00:00,2752.18,2770,2737.14,2766.99,353.35,973909.95,2756.24
2017-07-22 08:00:00,2767,2829.79,2765.49,2799.53,1677.67,4692425.36,2796.99
2017-07-22 09:00:00,2797.59,2829.79,2791.07,2809.63,724.18,2032680.37,2806.87
2017-07-22 10:00:00,2810,2882,2801,2861.04,1107.7,3149594.12,2843.36
2017-07-22 11:00:00,2850.12,2877.6,2810.02,2818.18,823.66,2339064.34,2839.84
2017-07-22 12:00:00,2820.1,2829.9,2794.19,2824,707.44,1990679.06,2813.91
2017-07-22 13:00:00,2824,2833.05,2742.25,2755.83,885.02,2455357.42,2774.36
2017-07-22 14:00:00,2755.8,2800,2751.06,2772.98,418.21,1161600.94,2777.58
2017-07-22 15:00:00,2770.11,2798,2751,2787.9,937.71,2596370.3,2768.85
2017-07-22 16:00:00,2787.81,2834.02,2783.05,2819.99,670.45,1885432.6,2812.19
2017-07-22 17:00:00,2816.69,2842.12,2800.02,2840.04,430.04,1213763.51,2822.44
2017-07-22 18:00:00,2842.11,2842.11,2781,2781,425.8,1197157.6,2811.54
2017-07-22 19:00:00,2781,2819.17,2779,2810.86,287.08,804298.91,2801.69
2017-07-22 20:00:00,2812,2826.77,2782.99,2800.47,401.79,1126606.17,2803.96
2017-07-22 21:00:00,2801.9,2835.86,2801,2830.3,479.57,1353654.58,2822.67
2017-07-22 22:00:00,2830.39,2834.02,2810,2820.07,335.82,947799.83,2822.37
2017-07-22 23:00:00,2819.95,2842.5,2810,2832.71,294.1,832209.48,2829.65
2017-07-23 00:00:00,2824.82,2850.61,2824.82,2848.96,460.82,1309983.9,2842.7
2017-07-23 01:00:00,2848.98,2855,2808.6,2830,416.75,1181482.43,2835
2017-07-23 02:00:00,2829.66,2831.8,2795,2803,527.45,1481810.4,2809.41
2017-07-23 03:00:00,2802.01,2827.42,2800,2821.31,126.39,355853.95,2815.62
2017-07-23 04:00:00,2821.12,2826.41,2738.43,2801.94,688.4,1907797.9,2771.36
2017-07-23 05:00:00,2800,2829.99,2768.08,2785,455.68,1277537.78,2803.61
2017-07-23 06:00:00,2785.01,2808.76,2766.26,2767.35,161.55,449545.07,2782.75
2017-07-23 07:00:00,2769.91,2780.3,2708.84,2708.84,796.66,2182131.52,2739.1
2017-07-23 08:00:00,2708.95,2751,2708.84,2736.44,438.4,1194558.53,2724.81
2017-07-23 09:00:00,2735.75,2767,2729.12,2735.93,404.47,1111479.35,2748.02
2017-07-23 10:00:00,2740.42,2740.42,2675.81,2708.43,765.6,2066901.31,2699.7
2017-07-23 11:00:00,2708.3,2708.83,2640,2677.78,1056.18,2824050.58,2673.83
2017-07-23 12:00:00,2677.79,2741.74,2656.07,2724.89,653.11,1765209.71,2702.76
2017-07-23 13:00:00,2724.39,2754.72,2720.87,2740,541.33,1483472.71,2740.41
2017-07-23 14:00:00,2734.89,2830,2734.89,2786.82,829.98,2315639.02,2790.01
2017-07-23 15:00:00,2776.33,2799.88,2755.31,2779.7,400.81,1111861.22,2774.07
2017-07-23 16:00:00,2776.43,2784.28,2742,2767.89,453.72,1250474.91,2756.05
2017-07-23 17:00:00,2760.25,2797,2752.83,2768.84,302.37,838512.31,2773.15
2017-07-23 18:00:00,2768.31,2793,2746.69,2773.99,234.93,650891.92,2770.63
2017-07-23 19:00:00,2773.75,2785,2758.11,2761.85,141.75,392686.41,2770.18
2017-07-23 20:00:00,2769.97,2800,2755.86,2783.54,341.64,948519.84,2776.36
2017-07-23 21:00:00,2783.52,2789.99,2755,2769.99,247.62,686747.02,2773.41
2017-07-23 22:00:00,2769.97,2769.97,2712.25,2728.39,322.9,881989.5,2731.49
2017-07-23 23:00:00,2725.67,2764.99,2723.58,2749.02,233.48,641651.45,2748.22
2017-07-24 00:00:00,2756.8,2767.87,2719.07,2756.46,352.39,967585.7,2745.82
